ts,step,q_ref_w,q_ref_x,q_ref_y,q_ref_z,q_body_w,q_body_x,q_body_y,q_body_z,w_x,w_y,w_z,bias_x,bias_y,bias_z,u_x,u_y,u_z,saturate,torque_sat
2025-09-05T17:59:08.188656,30871,0.9526381523045684,0.0,0.0,0.3041061505029752,0.09738397663805297,0.0,0.0,-0.9952468844935708,0.0,0.0,-3.0210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.194651,36296,0.9348357910307948,0.0,0.0,0.35508033430172997,0.3333128218373683,0.0,0.0,-0.9428162932399985,0.0,0.0,-1.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.208673,20345,0.9793652337014546,0.0,0.0,0.2020983399657088,0.22626438212064962,-0.6871217215578094,-0.09101692210802606,-0.6843859211270891,-0.16030040150897262,-0.21767550354215737,-0.1282571507736736,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T17:59:08.209664,30872,0.9526381523045684,0.0,0.0,0.3041061505029752,0.07227022928416746,0.0,0.0,-0.997385088097478,0.0,0.0,-2.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.215670,36297,0.9348357910307948,0.0,0.0,0.35508033430172997,0.32366921728552533,0.0,0.0,-0.9461703006234002,0.0,0.0,-1.0210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.229701,20346,0.9793652337014546,0.0,0.0,0.2020983399657088,0.22115742264747312,-0.6904824712714382,-0.09174976384280666,-0.6825725837664471,-0.36030040150897263,-0.4176755035421574,-0.3282571507736736,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T17:59:08.231666,30873,0.9526381523045684,0.0,0.0,0.3041061505029752,0.05210182497377324,0.0,0.0,-0.9986417775330664,0.0,0.0,-2.0210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.236699,36298,0.9348357910307948,0.0,0.0,0.35508033430172997,0.31873476278117824,0.0,0.0,-0.9478439486512671,0.0,0.0,-0.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.250680,20347,0.9793652337014546,0.0,0.0,0.2020983399657088,0.21310580880044017,-0.6954191421537965,-0.09293433698284917,-0.6799568662725204,-0.5603004015089726,-0.6176755035421574,-0.5282571507736736,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T17:59:08.251667,30874,0.9526381523045684,0.0,0.0,0.3041061505029752,0.036907601712340886,0.0,0.0,-0.9993186823710659,0.0,0.0,-1.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.257678,36299,0.9348357910307948,0.0,0.0,0.35508033430172997,0.3185351270959021,0.0,0.0,-0.9479110574341864,0.0,0.0,-0.021061338289934284,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.271681,30875,0.9526381523045684,0.0,0.0,0.3041061505029752,0.026702553077579766,0.0,0.0,-0.9996434232560824,0.0,0.0,-1.0210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
