ts,step,q_ref_w,q_ref_x,q_ref_y,q_ref_z,q_body_w,q_body_x,q_body_y,q_body_z,w_x,w_y,w_z,bias_x,bias_y,bias_z,u_x,u_y,u_z,saturate,torque_sat
2025-09-05T18:01:22.244000,37254,0.9312383054674993,0.0,0.0,0.36441078253808634,0.26968887611607073,0.0,0.0,-0.9629475116013597,0.0,0.0,1.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.245329,42679,0.9102122698634488,0.0,0.0,0.414142033353327,0.12208837513763698,0.0,0.0,-0.9925192333936161,0.0,0.0,-1.9792178258609932,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.264328,37255,0.9312383054674993,0.0,0.0,0.36441078253808634,0.2886884941799692,0.0,0.0,-0.9574230795881734,0.0,0.0,1.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.264699,26729,0.964434712480517,0.0,0.0,0.26432117842243047,0.14352732468255935,-0.6822389670141206,-0.20198472570722678,-0.6878605015102621,2.2396995984910273,2.33520655998684,2.2717428492263263,0.03,0.03,0.03,0.02,0.013702653486525801,0.02,True,0.02
2025-09-05T18:01:22.266441,42680,0.9102122698634488,0.0,0.0,0.414142033353327,0.10739510487190818,0.0,0.0,-0.9942164208307726,0.0,0.0,-1.4792178258609932,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.285390,37256,0.9312383054674993,0.0,0.0,0.36441078253808634,0.3123264753471082,0.0,0.0,-0.9499748274545237,0.0,0.0,2.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.286037,26730,0.964434712480517,0.0,0.0,0.26432117842243047,0.18187490403274756,-0.6665733216803856,-0.19827059283365042,-0.6951908357598287,2.4396995984910275,2.4076993566069165,2.4717428492263265,0.03,0.03,0.03,0.02,0.007249279662007668,0.02,True,0.02
2025-09-05T18:01:22.287740,42681,0.9102122698634488,0.0,0.0,0.414142033353327,0.09765487865900925,0.0,0.0,-0.9952203397610473,0.0,0.0,-0.9792178258609932,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.306337,26731,0.964434712480517,0.0,0.0,0.26432117842243047,0.22265158116925776,-0.6494823102510231,-0.19418693206638327,-0.7006357380896789,2.6396995984910276,2.4362849531969997,2.6717428492263267,0.03,0.03,0.03,0.02,0.0028585596590083168,0.02,True,0.02
2025-09-05T18:01:22.307323,37257,0.9312383054674993,0.0,0.0,0.36441078253808634,0.3404746063899358,0.0,0.0,-0.9402537117202028,0.0,0.0,2.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.308302,42682,0.9102122698634488,0.0,0.0,0.414142033353327,0.0928845388449648,0.0,0.0,-0.9956768865669013,0.0,0.0,-0.47921782586099315,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.327327,26732,0.964434712480517,0.0,0.0,0.26432117842243047,0.2599358206265194,-0.6326423738380389,-0.1900855842250564,-0.7043184412249958,2.4396995984910275,2.2362849531969995,2.4717428492263265,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.328523,37258,0.9312383054674993,0.0,0.0,0.36441078253808634,0.3729598276294462,0.0,0.0,-0.9278474912261248,0.0,0.0,3.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.329415,42683,0.9102122698634488,0.0,0.0,0.414142033353327,0.09309146013908867,0.0,0.0,-0.9956575616391272,0.0,0.0,0.020782174139006848,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.348468,26733,0.964434712480517,0.0,0.0,0.26432117842243047,0.29376578449426916,-0.6163556561650532,-0.18606195415082602,-0.7065326023556091,2.2396995984910273,2.0362849531969993,2.2717428492263263,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.349047,37259,0.9312383054674993,0.0,0.0,0.36441078253808634,0.4004222058206556,0.0,0.0,-0.9163307574700964,0.0,0.0,2.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T18:01:22.350470,42684,0.9102122698634488,0.0,0.0,0.414142033353327,0.09827533456192065,0.0,0.0,-0.9951592629407328,0.0,0.0,0.5207821741390068,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.369577,37260,0.9312383054674993,0.0,0.0,0.36441078253808634,0.4230075312387599,0.0,0.0,-0.9061261658926364,0.0,0.0,2.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T18:01:22.369920,26734,0.964434712480517,0.0,0.0,0.26432117842243047,0.3242001371227718,-0.600889336104019,-0.18220172587235228,-0.7075512758346092,2.039699598491027,1.8362849531969994,2.071742849226326,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.371397,42685,0.9102122698634488,0.0,0.0,0.414142033353327,0.10842809398611285,0.0,0.0,-0.9941042945458683,0.0,0.0,1.0207821741390068,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.390417,37261,0.9312383054674993,0.0,0.0,0.36441078253808634,0.4408528973425684,0.0,0.0,-0.8975793685823348,0.0,0.0,1.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T18:01:22.390800,26735,0.964434712480517,0.0,0.0,0.26432117842243047,0.351311595002537,-0.5864773943271933,-0.17858121348514402,-0.7076250273627501,1.8396995984910272,1.6362849531969994,1.8717428492263262,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.392400,42686,0.9102122698634488,0.0,0.0,0.414142033353327,0.1235319706119804,0.0,0.0,-0.9923405928594884,0.0,0.0,1.5207821741390068,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.411385,37262,0.9312383054674993,0.0,0.0,0.36441078253808634,0.45407788904890767,0.0,0.0,-0.8909619917128273,0.0,0.0,1.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T18:01:22.411728,26736,0.964434712480517,0.0,0.0,0.26432117842243047,0.3751811344761178,-0.5733225653152973,-0.17526779045113516,-0.7069805895948467,1.6396995984910272,1.4362849531969994,1.6717428492263262,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.413315,42687,0.9102122698634488,0.0,0.0,0.414142033353327,0.14355570449003807,0.0,0.0,-0.9896422382398443,0.0,0.0,2.020782174139007,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.432478,37263,0.9312383054674993,0.0,0.0,0.36441078253808634,0.46277768650162776,0.0,0.0,-0.8864743723741827,0.0,0.0,0.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T18:01:22.432823,26737,0.964434712480517,0.0,0.0,0.26432117842243047,0.3958928602739546,-0.5615983624433092,-0.17232036257625963,-0.7058199594278182,1.4396995984910272,1.2362849531969995,1.4717428492263263,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.434326,42688,0.9102122698634488,0.0,0.0,0.414142033353327,0.16844891901008047,0.0,0.0,-0.9857103842835051,0.0,0.0,2.520782174139007,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T18:01:22.453472,37264,0.9312383054674993,0.0,0.0,0.36441078253808634,0.46701799874602207,0.0,0.0,-0.8842478096366768,0.0,0.0,0.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T18:01:22.453812,26738,0.964434712480517,0.0,0.0,0.26432117842243047,0.41352952538858995,-0.5514510796876799,-0.16978985423313123,-0.7043198447741422,1.2396995984910273,1.0362849531969995,1.2717428492263263,0.03,0.03,0.03,-0.02,-0.02,-0.02,True,0.02
2025-09-05T18:01:22.455413,42689,0.9102122698634488,0.0,0.0,0.414142033353327,0.1981347030045479,0.0,0.0,-0.9801748004643352,0.0,0.0,3.020782174139007,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
